request_id,id1,id2,classic_score,match,confidence,explanation
bb7c6a35d6a80120,b731,d2756,0.74,1,0.8,"Similar title and cast, minor director name variation and year difference"
be2bc9ce4ba1990e,a471,b449,0.74,1,0.8,"Same title and main cast, minor director name variation and year difference"
c37021257083d22f,a2837,d1335,0.74,1,0.8,"Same director and main cast, but different year and additional cast members in Record B"
309c8e744e90f8c8,b2564,d1778,0.74,1,0.8,"Same title and cast, minor year difference"
520a9e14864bc2eb,a1604,b1392,0.739,1,0.7,"Same title and partial cast match, but different year and slightly different director name"
88bc68f06ab3b514,b2371,d3102,0.738,1,0.8,"Same title and director, minor year and cast differences"
9bcc3bba4816afd7,b2116,d3164,0.738,1,0.8,"Same director and main cast, different year and some cast members"
483213f57fc4e6a9,a2759,a550,0.738,0,0.7,"Different title and year, but same director and cast"
ec65d2d2ed90d902,c2178,d2971,0.738,1,0.8,"Same director and most cast members, but different year and minor cast variations"
99467c971b3bb48f,a2652,d1341,0.738,1,0.8,"Same title and director, similar cast, but different year"
3d98589a76f46e8c,c239,d650,0.738,1,0.8,"Same director and main cast member, minor title and year differences"
b3172dfc012299d8,b1906,d3100,0.738,1,0.8,"Same director and most cast members, but different year and additional cast in Record B"
cb7f571bea45c5d6,a1092,b2139,0.738,0,0.4,"Different cast, similar title and director"
cf123bf50356baa0,a2185,d110,0.738,1,0.8,"Same director and most cast members, but different year and additional cast in Record B"
6f41bc8250002a63,a1089,d2982,0.738,1,0.8,"Same title, director, and main cast, but different year and additional cast members in Record B"
28108c17bfd60a6f,a2906,d1500,0.738,1,0.8,"Same director and mostly same cast, but different year and minor title variation"
11a385ac50555d1d,b358,c375,0.738,1,0.8,"Same title and mostly same cast, but different director spelling and year"
a49e01d093208ad0,a2213,d29,0.738,1,0.8,"Same director and main cast, different year and additional cast members in Record B"
8a469422791b6598,a1844,b1618,0.737,1,0.7,"Same title and partial cast match, but different year and slightly different director name"
81d6776ece90c3da,b641,d3043,0.737,0,0.0,Different titles and directors
4af841a4e83719db,c1932,d3043,0.737,0,0.0,Different title and director
cc3c6177e16d5fbd,a2667,d1742,0.737,1,0.8,"Same director and most cast members, but different year and minor title variation"
b001e5b64899f7fc,a687,d3043,0.737,0,0.0,Different title and director
bd33923d72461154,d2946,d3043,0.737,0,0.0,Different titles
473ce840af4d345e,b1952,d29,0.736,1,0.8,"Same director and most cast members, but different year and additional cast in Record B"
4f5dea64d9968f3c,a2608,b2379,0.736,1,0.7,"Same title, similar director names, but different year and missing cast information"
5a9769c8fd8dd5b7,c1051,d1580,0.736,1,0.7,"Same title and director, similar cast, but different year and additional cast members in Record B"
a1370d65328b0c1a,a2795,d1425,0.736,1,0.8,"Same title and main cast, minor director and year differences"
37bc5b8f7804d077,a1455,d2673,0.735,1,0.8,"Same director and some matching cast, but different year and additional cast in Record B"
8a4cc3ef9e7a5e08,a1156,d3142,0.735,1,0.8,"Same title, director, and main cast, but different year and additional cast members in Record B"
ab60244ab3a426c9,b304,c1684,0.734,1,0.8,"Same title and most cast members, but different director and year"
835166055ec04b51,b1696,d162,0.734,1,0.8,"Same title and director, similar cast, but different year"
4f7bfb79a4a14fbe,c4532,c4592,0.734,0,0.0,Different titles and directors
dc1c0111caa02015,c4228,c4351,0.734,0,0.6,"Similar director and cast, but different title and year"
d1cc61e35909c5d7,a1689,c2739,0.733,0,0.6,"Different title and year, but same director and some cast members"
4542e44c79094efd,c2653,c2739,0.733,0,0.2,Different title and year
dcbfdc23f198bf06,c1347,d2072,0.733,1,0.8,"Same director and main cast member, but different year and some cast members"
fba74c70b3b07f01,a344,d2516,0.733,1,0.8,"Same director and partial cast match, but different year and additional cast members in Record B"
1246a70a80dcc742,c3537,c3538,0.733,0,0.0,"Different title, director, and cast"
d4675eab100e8c6e,a1293,b1116,0.732,1,0.8,"Same title and main cast, but different director and year"
b01ef5787b111bc5,a501,d2135,0.731,0,0.2,Different title and year
946190d49bf8473b,b1146,b1341,0.731,0,0.6,"Similar director and cast, but different title and year"
c481d0aba36966b5,a1127,d113,0.731,1,0.8,"Similar title and director, overlapping cast, but year and full cast differ"
e32d829381110fa1,b2936,c106,0.73,1,0.9,"Same director, year, and most cast members, minor title variation"
efe909028186cef7,b2450,c914,0.729,1,0.7,"Same title and director, but different year and cast"
36f4c784835fca97,a810,d2856,0.729,1,0.8,"Same director and main cast, but different year and additional cast members in Record B"
8272e3f5e788af91,a2361,b2079,0.729,1,0.8,"Same title and director, but different year and partial cast match"
dd8f90f7ce14f1c9,a1455,b1264,0.729,1,0.8,"Same title and director, but different year and partial cast mismatch"
6eb527a2a3de0962,a1144,b2186,0.729,1,0.8,"Same title and director, but different year and some cast members"
da25c5bd838311c2,a1234,b1061,0.729,1,0.8,"Same title, director, and main cast, but different year and additional cast member"
5a3314fc6a254cda,a1839,b1613,0.729,0,0.6,"Same title and director, but different year and cast"
2fdc5cb4111c415c,a468,b447,0.729,0,0.2,Different year and mostly different cast
f7dbc5d1ab7b4bc0,a2229,b1967,0.729,1,0.8,"Same title and director, similar cast, but different year"
7710a63f13f166d3,a1094,b2141,0.729,1,0.8,"Same title and director, but different year and some cast members"
01c03379e140e090,a2441,b2227,0.729,1,0.8,"Same title and director, but different year and cast"
61e1c5ec085f801b,a1832,b1607,0.729,0,0.7,Different year and cast members
8b21fbd9bd174701,a2100,b1851,0.729,0,0.7,"Same title and director, but different year and cast"
2ae2cd890dd4c2fa,a2481,b2262,0.729,1,0.8,"Same title and director, but different year and partially different cast"
615e6c8455b720e4,a2440,b2226,0.729,1,0.8,"Same title, director, and most cast members, but different year"
fd91007933f95d1f,a1243,b1070,0.729,0,0.6,"Same title and director, but different year and mostly different cast"
aa837dd8884409b0,b2353,c2336,0.729,0,0.6,"Same title and director, but different year and some cast members"
728717d5b31689ac,a796,b739,0.729,1,0.8,"Same title, director, and most cast members, but different year and slight cast variation"
4bfc4c13508116df,a1383,b1203,0.729,0,0.6,"Same title and director, but different year and cast"
8175bcc33f953880,a1147,b2188,0.729,1,0.8,"Same title and director, minor year discrepancy"
338674fbc017f15e,a2598,b2370,0.729,0,0.6,"Same title and director, but different year and cast"
77b746d92c063146,a2579,b2352,0.729,1,0.7,"Same title and director, but different year and partial cast mismatch"
d58ac3bce2aa43ca,a2363,b2081,0.729,0,0.6,"Same title and director, but different year and cast"
4e1a6c3b1dd7b0d6,a2161,d3100,0.729,1,0.7,"Same director and some matching cast, but different year and some cast differences"
388017335c96d613,a1943,d279,0.729,1,0.8,"Same director and most cast members, but different year and minor title variation"
9da9f76c5f9e74db,a993,b924,0.729,1,0.7,"Same title and director, but different year and partial cast mismatch"
22276332d3889f16,a2441,d3139,0.729,0,0.6,"Same director and main cast member, but different year and some cast members"
1c46fd2d3ddcc796,a2202,b1942,0.729,1,0.8,"Same title and director, minor year discrepancy"
170aa3e7e6071ca4,a1345,b1166,0.729,0,0.6,"Same title and director, but different year and cast"
b0c7bb8cd5bf53b7,a2222,c291,0.728,0,0.0,"Different title, director, and cast"
cb44c9becffc298f,c291,d737,0.728,0,0.0,"Different title, director, and cast"
d4e327fbcb387738,c3959,c4136,0.727,0,0.6,"Different title and year, but same director and some cast members"
90fef69ee4ea008a,c2034,d2590,0.727,1,0.7,"Same director and main cast member, but different year and some cast members"
01990756703832f2,c1743,c1760,0.727,0,0.2,"Different director and title, same year"
32c015f51e416427,a898,d2810,0.726,0,0.2,Different title and director
38b8422f7f1a0780,d2615,d2810,0.726,0,0.2,"Different director and title, only year matches"
077150450e4181f1,b837,d2810,0.726,0,0.2,"Different director and title, same year but insufficient evidence"
078451f4dc27c921,d1114,d921,0.725,0,0.2,Different title and missing director and cast in Record B
c31e59b2bdabde9a,c810,d1189,0.725,1,0.7,"Same director and similar cast, but different year and additional cast members in Record B"
24da364dee662f18,a2173,b1918,0.725,1,0.8,"Same title, director, and most cast members, but different year and additional cast member"
a1624dd53500668b,a2938,b2687,0.725,1,0.8,"Same title, director, and main cast, but different year"
17d4383441417224,a411,b393,0.725,1,0.8,"Same title, director, and most cast members, but different year"
a721e2176ef0e50b,a2669,b2440,0.725,1,0.8,"Same title, director, and most cast members, but different year"
4181e9d6632fe597,a2199,b1939,0.725,1,0.8,"Same title, director, and most cast members, but different year"
71182a18fbfa761f,a2096,b1848,0.725,1,0.8,"Same title, director, and most cast members, but different year"
9fdee047c8c9eb06,b830,c2187,0.725,1,0.8,"Same title, director, and most cast members, but different year"
dc8d9bdfc3d3bc43,b1942,d205,0.725,1,0.8,"Same director and most cast members, but different year and some cast variations"
c0c811fe33176cfc,a1342,b1163,0.725,1,0.8,"Same title, director, and most cast members, but different year"
d07f4ab2a8b5a764,a218,b214,0.725,1,0.8,"Same title, director, and most cast members, but different year"
06b731b04e7e8e64,a2839,b2594,0.725,1,0.8,"Same title, director, and main cast, but different year and additional cast member in Record B"
14bfa51db2eb6de5,a1494,b1302,0.725,1,0.8,"Same title, director, and most cast members, but different year and additional cast member in Record B"
fa5fbfe3c0c3e7f3,b2179,d3094,0.723,1,0.8,"Similar title and cast, minor director name variation and year difference"
37f67bbe9308bb1d,a1390,b1210,0.723,1,0.7,"Same title and main cast, but different year and slightly misspelled director name"
772140235e244ebf,a2793,d1538,0.722,1,0.7,"Same title and director, but different year and missing cast in Record B"
e9d80ed9af25e947,c4161,c4353,0.722,0,0.6,"Similar director and cast, but different title and year"
507a325ffcdebdec,c4691,c4727,0.722,0,0.0,"Different title, director, and cast"
64dd9932e8dc6bc3,b47,d3439,0.722,0,0.2,Different year and missing cast in Record B
12687777ede45dc9,a222,d1934,0.722,1,0.8,"Same title and director, but different year"
1d4b586fd950b766,a370,d2354,0.721,1,0.7,"Similar title and overlapping cast, but different year and missing director"
f57b77a7f84ce3f7,a2807,d1778,0.721,1,0.8,"Same title and cast, minor year difference"
70f90e839a30278e,d1675,d1860,0.721,0,0.2,different title and missing attributes in Record B
bdedf6157a77f885,c2274,d326,0.72,0,0.2,Different title and additional cast members
fbebc17c9ab90f5e,b415,b761,0.72,0,0.6,"Different title and year, but same director and similar cast"
23088fc62c61523b,a2871,d2080,0.72,0,0.0,Different titles
fb23e926771e1ff9,a352,d2312,0.719,0,0.2,Different title and year
1b1c59df27d703b2,b1981,b2268,0.719,0,0.0,"Different title, director, and cast"
3f595b64b5cd8608,c1684,d2635,0.719,1,0.8,"Similar title and cast, despite minor director and year differences"
9ac5d8c10cc088c5,a2488,b1981,0.719,0,0.0,Different titles and casts
ecc699ab82d5c0a2,a2935,d1747,0.719,1,0.8,"Similar title and cast, minor director name variation and year difference"
7bb72b1829d2993f,a2179,b1922,0.718,0,0.6,"Same title, similar director name, but different year and cast"
65ff979fc85ae3af,a2638,b2408,0.717,0,0.6,"Same title, similar director and cast, but different year and some cast members"
36fe511ea298de5c,c3438,c4198,0.717,0,0.7,"Different title and year, but same director and cast"
110bde5f922484df,b362,d2551,0.717,0,0.0,Different title and cast
96ecb59383eb576a,c4198,c4569,0.717,0,0.7,"Different title and year, but same director and cast"
d9cbd1180a8924f5,c3438,c4569,0.717,0,0.2,Different title and year
2ce9f7ddd797e94a,a380,d2551,0.717,0,0.0,Different title and cast
f9e268dbd1ac8656,a3,c285,0.715,0,0.7,"Different title and year, but same director and cast"
679219756d806525,c285,c907,0.715,0,0.7,"Different title and year, but same director and cast"
edce0c090a413358,d1001,d849,0.714,0,0.0,Different title and cast
49689ef663e1a588,a115,d1860,0.714,0,0.0,Different titles and missing attributes in Record B
08f120de0a5b4dbc,a2829,d849,0.714,0,0.0,"Different title, director, and cast"
8f3920968f9b3cb1,b2241,d3112,0.714,1,0.8,"Same title and significant cast overlap, but different year and missing director"
1ee49dfefad0d635,a2293,b2023,0.714,1,0.8,"Same title and director, minor cast and year differences"
292498132d5fd04a,b114,d1860,0.714,0,0.0,different title and missing attributes in Record B
c35fda823c268e6b,b2585,d849,0.714,0,0.0,Different title and cast
06307d02b484fe9f,a1139,b2181,0.713,0,0.2,Different cast and year
a47f0bfa9644587f,b2505,d1799,0.713,1,0.7,"Same director and similar title, but different year and cast"
bbf7b0d62a3c1f10,a1072,b995,0.713,1,0.8,"Same title and director, but different year and cast"
8845795e1703d342,a2744,b2507,0.713,1,0.8,"Same title and director, but different year and some cast members"
b48405a4bc87fcc8,c574,d1799,0.713,1,0.7,"Same director and similar title, but different year and cast"
bd2993b3c1adc22b,a2047,b1806,0.713,1,0.8,"Same title and director, but different year and cast"
0244da5ab97bad5c,b2702,c1258,0.713,1,0.8,"Same title and cast, different year and slightly different director name"
0c63abc0ec5b9672,a2742,d1799,0.713,1,0.7,"Same director and similar title, but different year and cast"
3461d875ac4b3652,a2013,d314,0.713,0,0.2,Different year and mostly different cast
78c345f16262cb19,a1545,b1343,0.713,0,0.6,"Same title and director, but different year and cast"
53bbb387c9b5a0e5,a2028,b1789,0.713,1,0.8,"Same title and director, but different year and some cast members"
d4361c341cd0ada6,a1717,b1500,0.713,0,0.6,"Same title and director, but different year and cast"
f5afac7949d0dbd5,b2536,c2333,0.713,1,0.8,"Same title and director, similar cast, but different year"
e7df133e5f106923,a550,b2522,0.713,0,0.6,"Different title and year, but same director and most of the cast"
e69dfd9d62a85ac1,a2013,b1779,0.713,0,0.2,Different years and casts
9d3ef68f48824b1d,a2400,b2111,0.713,0,0.2,Different cast and year
e00d4a3130f67e48,a1137,d3094,0.713,0,0.2,Different year and cast
f328220ddc33dd6e,a2759,b517,0.713,0,0.6,"Different title and year, but same director and similar cast"
825679516142fbf8,a612,b575,0.712,0,0.6,"Same title and some cast members, but different director and year"
062c32fc8aa98a38,b2983,d3484,0.711,0,0.6,Different year and cast members reduce confidence
c4aaf60ac9e88616,a984,d2592,0.711,0,0.0,Different titles and casts
329dbecba142fffa,c349,c487,0.711,1,0.8,"Same director, year, and most of the cast, but slightly different title and one different cast member"
137f37db910ae4ac,b915,d2592,0.711,0,0.0,Different titles and casts
e216866ea9973949,a1543,b1146,0.711,0,0.6,"Different title and year, but shared director and some cast members"
43f32a77c17ca1d6,d2592,d2811,0.711,0,0.0,Different titles and casts
42280c5e622b6b27,c1502,d1862,0.71,1,0.8,"Same director and main cast, but different year and additional cast members in Record B"
a02123295c59978b,c653,d1251,0.71,1,0.8,"Similar title and director, despite minor differences in director's name and cast"
0105962c82c85d8d,a2841,d1712,0.709,0,0.2,Different titles and casts
64c1afd13bb9736a,d1324,d1712,0.709,0,0.2,Different titles and casts
64be6f99ce18b64f,b395,d2148,0.707,0,0.2,Different director and title variation reduce confidence
ea0231a697041e42,b1686,d3459,0.707,0,0.2,Different year and additional cast members
43eb1b9e0785d7c8,a413,d2148,0.707,0,0.2,Different director and title variation reduce confidence
cb4e7f2276cb3857,a2348,b2067,0.707,0,0.6,"Same title, similar director name, but different years and casts"
436070778aa2eb37,c4380,d2262,0.705,0,0.0,different title and missing attributes
34384fcc09534670,a1168,b2207,0.705,1,0.8,"Same title (minor variation), director, and year, with some overlap in cast"
157bf28c52a0276e,b815,d2770,0.704,0,0.0,Different titles and missing attributes in Record B
2b906131d486dabf,b1474,c2739,0.704,0,0.6,"Different title and year, but same director and most of the cast"
4dcb1587fca9de6d,b899,d2639,0.704,1,0.8,"Same director and most cast members, but different year and some cast variations"
86e532917fed6721,d187,d193,0.704,0,0.0,Different titles and casts
669b0a04049b31a1,a2171,b1916,0.703,1,0.8,"Same title, director, and year, with some overlap in cast"
aae0171358758b64,a2311,c2101,0.703,0,0.2,Different titles and years
868b2249822192a9,c2101,c2259,0.703,0,0.2,Different titles and years
983b8092a4df5f29,a2311,a2546,0.703,0,0.2,Different titles and years
32bfd2927fbf9b5d,a2546,c2259,0.703,0,0.2,Different titles and years
3415469c8e77e41d,d2284,d2537,0.702,0,0.2,"Different title and year, but same director and one common cast member"
84cd9c9e0c64ed80,a1645,b1428,0.701,0,0.6,"Same title and some matching cast, but different year and director variation"
a8696b973b7d4585,b1794,d193,0.7,0,0.0,Different title and cast
9d7a1c04633f4294,b1725,d3401,0.7,0,0.6,Different year and partially different cast
c6046dd0470ca507,a2850,d3355,0.7,0,0.0,Different titles and lack of matching attributes
ecd1346f8e8e7559,a2779,c743,0.7,0,0.0,Different title and cast
434bf631fb6fb057,b897,d2577,0.7,0,0.0,Different titles and directors
3d1b0bc1d7b209aa,a2766,d1155,0.7,0,0.2,"Different title and year, partial cast overlap"
a73f4b1138f8c7d2,a2839,d1805,0.7,1,0.8,"Same director and most cast members, but different year"
7d79519c2be1a0e1,c1258,d1648,0.7,1,0.7,"Same title, director, and most cast members, but different year and additional cast members in Record B"
9fa16d5d084dffcd,a719,d2174,0.7,0,0.6,Different year and additional cast members
fa146b79fe6647bc,c3259,d98,0.7,1,0.8,"Same title and director, but different year and additional cast members"
d5e9193f97a9b3d4,a2938,d1445,0.7,1,0.8,"Same director and main cast, different year and additional cast members in Record B"
bea6039207d6c10b,a209,d2176,0.699,0,0.2,"Different title, year, and most cast members"
471d34562e0ca09b,b2529,d1155,0.698,0,0.2,"Different title and year, partial cast overlap"
db65e82c1d8fa619,b2522,b517,0.698,0,0.6,"Different title and year, but same director and most of the cast"
3365a4c177565cd8,c2497,d155,0.698,1,0.8,"Similar title and cast, minor director name variation and year difference"
79fc537ca600aadf,a116,a521,0.697,0,0.6,"Different title and year, but same director and similar cast"
d122176a6371bbe5,d1172,d923,0.697,0,0.2,different title and missing attributes in Record B
12c1b1010986ad90,c850,c890,0.696,1,0.8,"Same director and year, different title"
5df1bdb50698e438,b1872,d3168,0.696,0,0.0,Different title and missing matching attributes
230a9cba91abb3c9,a1896,b1668,0.696,0,0.0,Different titles and casts
24d3c81b51ea5d1f,a435,b761,0.696,0,0.6,"Different title and year, but same director and some matching cast members"
765e811ab8ad7911,a1896,a1897,0.696,0,0.0,Different titles and casts
a2b434ebad6142b5,c399,c435,0.695,0,0.2,Different title and cast
92683e5983ecd5af,d193,d228,0.694,0,0.0,Different titles and mostly different casts
904cfec7c9d49e79,a2578,d3173,0.694,1,0.8,"Same title (case insensitive), director and main cast match, but year differs by one and Record B has additional cast members"
5e0aa9668499053f,a1091,b2138,0.694,1,0.7,"Same title and one matching cast member, but different director name variation and year"
7d4b7d30bc12085f,c6714,c6720,0.693,0,0.7,"Same director and cast, but different title and year"
3d3dbc0f20384c72,b204,d2176,0.693,0,0.2,"Different title, year and most cast members"
61d44fadacbed1c8,a1915,d3459,0.693,0,0.2,Different year and additional cast members
75234cf24e41ba1d,c2437,d3459,0.693,0,0.2,Different year and additional cast members
644f68e9214e2607,c1322,d1092,0.693,0,0.6,Different year and additional cast members
4bc80240056edc4e,b2936,d381,0.693,1,0.9,"Same director, year, and most cast members, minor title variation and additional cast in Record B"
f1bcc9ba582509cf,a2201,b1941,0.692,0,0.2,Different year and director name variation
8aa7218e9507a244,c4100,c4194,0.691,0,0.6,"Similar director and cast, but different title and year"
5c5c5edae1d4a5a6,a2255,b1990,0.69,1,0.7,"Same title and director, but different year and cast"
01c91ca873ded3e0,a2306,b2036,0.69,1,0.8,"Same title, director, and most cast members, but different year"
12a065896a4ab20a,a26,b27,0.69,0,0.6,"Same title and director, but different year and cast"
8dbdc3196dd5612f,a1737,b1519,0.69,0,0.6,"Same title and director, but different year and partially different cast"
f3bac747d8e98375,b3079,c3442,0.69,1,0.8,"Same director and year, similar title and some matching cast members"
a03e5e028acd639d,a989,b920,0.69,1,0.8,"Same title, director, and partial cast, but different year and additional cast members"
473d0931432ef116,a894,b834,0.69,1,0.8,"Same title, director, and main cast, but different year"
b9065d30d2242482,b2940,d3441,0.69,0,0.0,Different title and lack of matching attributes
26e2f4ff9d18a4be,a1978,b1744,0.69,0,0.6,"Same title and director, but different year and partial cast mismatch"
f71102b181efef82,c1011,d759,0.69,1,0.7,"Same director and most cast members, but different year and slight title variation"
2468932717fead01,a2358,b2076,0.69,1,0.7,"Same title and director, but different year and partial cast mismatch"
2ffa99794d64660f,b2076,c2924,0.69,1,0.7,"Same title and director, but different year and partial cast mismatch"
c6e8cf7e973ab835,a884,b825,0.69,1,0.8,"Same title, director, and most cast members, but different year"
b66bcfed69d1a259,a1508,b1311,0.69,1,0.8,"Same title and director, similar cast, but different year"
d24aa5bae7c503a1,a1539,b1338,0.69,1,0.8,"Same title, director, and most cast members, but different year"
8213caba81914658,b568,d2375,0.689,0,0.2,Different title and year
c8584ce354a5e9ed,a209,a604,0.689,0,0.2,Different title and year
0857f049da8b8074,b394,b568,0.689,0,0.2,Different title and cast
23a7b64f81e352af,a412,b568,0.689,0,0.2,Different title and cast
e82b0761f96c3c0a,c2187,d2766,0.688,1,0.8,"Same director and most cast members, but different year and additional cast in Record B"
2b3ac2c7a597d249,a1325,a625,0.688,0,0.6,"Different title and year, but same director and cast"
6ca2a7a551fbd886,a550,d1686,0.688,0,0.2,"Different title and year, despite same director and some cast members"
2dfb0c8eb3bb0d08,b1066,c799,0.688,0,0.0,"Different title, director, and cast"
7444d3c0b36cc4ed,a2016,b1778,0.687,1,0.9,"Same title (minor variation), director, year, and similar cast"
f4ba904e6f68c3c4,a1118,d100,0.687,0,0.0,"Different title, director, and cast"
d7621ef1792af841,b1778,c2484,0.687,1,0.9,"Same director, year, and most cast members, minor title variation"
4cd6aba7a30e346b,a2036,d193,0.686,0,0.0,Different title and cast
c8629aef64d6ea57,b1795,d193,0.686,0,0.0,Different title and cast
ccf913aa2e029ba9,a2133,d38,0.686,1,0.8,"Similar title and cast, minor director and year differences"
67307e8f9853b5b7,a241,d1675,0.685,0,0.0,"Different title, director, and cast"
be7890cdcbd66ee6,d1675,d2060,0.685,0,0.0,"Different title, director, and cast"
ecbf4634080f00a9,c3943,c4007,0.685,0,0.2,"Different title and cast, same director and year"
5ff77f1c0903273b,a2793,b2552,0.683,1,0.8,"Same title and director, but different year and cast"
dd24fe123ee60dd0,c1510,c1618,0.682,0,0.0,"Different title, director, and cast"
59f43a7777699d3d,c4629,c4637,0.682,0,0.6,"Similar director and year, but different title and some cast members"
bf9ef43954ce9c51,c4760,c4865,0.681,0,0.2,Different title and cast
52380e43f8553a02,b517,d1686,0.681,0,0.2,"Different title and year, although same director and some cast members"
000653cf8de98f13,a2669,d1528,0.68,1,0.8,"Same director and most cast members, but different year and additional cast in Record B"
d778993f51ce5cff,a2973,d1516,0.68,1,0.8,"Same title and director, similar cast, but different year and additional cast members in Record B"
19f422b4cd57feeb,b2164,d100,0.68,0,0.0,"Different title, director, and cast"
c7c696f5f495158d,a356,c222,0.68,0,0.6,"Different title and year, but same director and some cast members"
f64fab17a2524c4e,a1978,d246,0.68,0,0.6,"Same director and some matching cast, but different year and additional cast members in Record B"
125812dab92fc022,c934,d1353,0.68,1,0.8,"Same director and main cast, different year and minor cast variation"
864620271f1c22be,b1519,d262,0.679,1,0.8,"Same director and cast members, different year and some cast members"
ace1229826f8d5cf,c960,d1345,0.679,1,0.7,"Same director and some matching cast, but different year and additional cast members in Record B"
